Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[116]    0.0    0.00    0.00       6         std::allocator<std::vector<bool, std::allocator<bool> > >::~allocator() [116]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::~new_allocator() [110]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [219]
                0.00    0.00       5/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [106]
[117]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [117]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [111]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [215]
                0.00    0.00       5/6           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
[118]    0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [118]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [112]
-----------------------------------------------
                0.00    0.00       1/6           std::deque<int, std::allocator<int> >::~deque() [228]
                0.00    0.00       5/6           std::deque<int, std::allocator<int> >::back() [132]
[119]    0.0    0.00    0.00       6         std::deque<int, std::allocator<int> >::end() [119]
                0.00    0.00       6/7           std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [109]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [215]
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [219]
                0.00    0.00       2/6           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [218]
                0.00    0.00       2/6           std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [189]
[120]    0.0    0.00    0.00       6         std::__deque_buf_size(unsigned long) [120]
-----------------------------------------------
                0.00    0.00       1/6           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [218]
                0.00    0.00       5/6           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [128]
[121]    0.0    0.00    0.00       6         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [121]
-----------------------------------------------
                0.00    0.00       6/6           std::deque<int, std::allocator<int> >::empty() const [113]
[122]    0.0    0.00    0.00       6         bool std::operator==<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [122]
-----------------------------------------------
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [131]
[123]    0.0    0.00    0.00       5         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [123]
-----------------------------------------------
                0.00    0.00       5/5           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[124]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [124]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
[125]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [125]
                0.00    0.00      10/36          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [25]
-----------------------------------------------
                0.00    0.00       5/5           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[126]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [126]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::back() [132]
[127]    0.0    0.00    0.00       5         std::_Deque_iterator<int, int&, int*>::operator*() const [127]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
[128]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [128]
                0.00    0.00      20/20          std::vector<int, std::allocator<int> >::size() const [42]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::max_size() const [94]
                0.00    0.00       5/6           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [121]
-----------------------------------------------
                0.00    0.00       5/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
[129]    0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
                0.00    0.00       5/6           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [118]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::back() [132]
[130]    0.0    0.00    0.00       5         std::_Deque_iterator<int, int&, int*>::operator--() [130]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::pop_back() [133]
[131]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [131]
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [123]
-----------------------------------------------
                0.00    0.00       5/5           std::stack<int, std::deque<int, std::allocator<int> > >::top() [136]
[132]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::back() [132]
                0.00    0.00       5/6           std::deque<int, std::allocator<int> >::end() [119]
                0.00    0.00       5/5           std::_Deque_iterator<int, int&, int*>::operator--() [130]
                0.00    0.00       5/5           std::_Deque_iterator<int, int&, int*>::operator*() const [127]
-----------------------------------------------
                0.00    0.00       5/5           std::stack<int, std::deque<int, std::allocator<int> > >::pop() [135]
[133]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::pop_back() [133]
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [131]
-----------------------------------------------
                0.00    0.00       5/5           std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [137]
[134]    0.0    0.00    0.00       5         std::deque<int, std::allocator<int> >::push_back(int const&) [134]
                0.00    0.00       5/10          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [96]
-----------------------------------------------
                0.00    0.00       5/5           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[135]    0.0    0.00    0.00       5         std::stack<int, std::deque<int, std::allocator<int> > >::pop() [135]
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::pop_back() [133]
-----------------------------------------------
                0.00    0.00       5/5           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[136]    0.0    0.00    0.00       5         std::stack<int, std::deque<int, std::allocator<int> > >::top() [136]
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::back() [132]
-----------------------------------------------
                0.00    0.00       5/5           dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [205]
[137]    0.0    0.00    0.00       5         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [137]
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::push_back(int const&) [134]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::push_back(int const&) [139]
[138]    0.0    0.00    0.00       5         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::_S_use_relocate() [100]
                0.00    0.00      10/13          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
                0.00    0.00      10/36          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [25]
                0.00    0.00      10/10          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [98]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [128]
                0.00    0.00       5/8           std::vector<int, std::allocator<int> >::begin() [108]
                0.00    0.00       5/5           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [125]
                0.00    0.00       5/5           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [129]
                0.00    0.00       5/25          int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [35]
                0.00    0.00       5/10          void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [96]
                0.00    0.00       5/8           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [106]
-----------------------------------------------
                0.00    0.00       5/5           dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<int, std::allocator<int> >&) [149]
[139]    0.0    0.00    0.00       5         std::vector<int, std::allocator<int> >::push_back(int const&) [139]
                0.00    0.00       5/8           std::vector<int, std::allocator<int> >::end() [107]
                0.00    0.00       5/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [138]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::vector<bool, std::allocator<bool> > >::allocator(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [144]
[140]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > > const&) [140]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<int>::allocator() [145]
[141]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<int>::new_allocator() [141]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<int>::~allocator() [146]
[142]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<int>::~new_allocator() [142]
-----------------------------------------------
                0.00    0.00       2/4           std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [193]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::allocate(unsigned long, void const*) [172]
[143]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::max_size() const [143]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&) [196]
                0.00    0.00       2/4           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [181]
[144]    0.0    0.00    0.00       4         std::allocator<std::vector<bool, std::allocator<bool> > >::allocator(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [144]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > > const&) [140]
-----------------------------------------------
                0.00    0.00       1/4           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [211]
                0.00    0.00       3/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [153]
[145]    0.0    0.00    0.00       4         std::allocator<int>::allocator() [145]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<int>::new_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/4           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [212]
                0.00    0.00       3/4           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [154]
[146]    0.0    0.00    0.00       4         std::allocator<int>::~allocator() [146]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<int>::~new_allocator() [142]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [199]
                0.00    0.00       2/4           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_initialize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [197]
[147]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [147]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) [231]
                0.00    0.00       3/4           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [164]
[148]    0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [148]
                0.00    0.00       4/19          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [43]
-----------------------------------------------
                                   2             dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<int, std::allocator<int> >&) [149]
                0.00    0.00       3/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[149]    0.0    0.00    0.00       3+2       dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<int, std::allocator<int> >&) [149]
                0.00    0.00      35/90          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [15]
                0.00    0.00      30/60          std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::size() const [19]
                0.00    0.00      30/142         std::_Bit_reference::operator bool() const [12]
                0.00    0.00      25/60          std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long) [20]
                0.00    0.00       5/92          std::_Bit_reference::operator=(bool) [14]
                0.00    0.00       5/5           std::vector<int, std::allocator<int> >::push_back(int const&) [139]
                                   2             dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<int, std::allocator<int> >&) [149]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[150]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [150]
-----------------------------------------------
                0.00    0.00       1/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
                0.00    0.00       2/3           main [6]
[151]    0.0    0.00    0.00       3         std::allocator<bool>::allocator() [151]
                0.00    0.00       3/15          __gnu_cxx::new_allocator<bool>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<int*>(int*, int*) [167]
[152]    0.0    0.00    0.00       3         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [152]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [156]
[153]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [153]
                0.00    0.00       3/4           std::allocator<int>::allocator() [145]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [155]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [157]
[154]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [154]
                0.00    0.00       3/4           std::allocator<int>::~allocator() [146]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [153]
[155]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [155]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector() [165]
[156]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [156]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [153]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::~vector() [166]
[157]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [157]
                0.00    0.00       3/8           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [106]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [154]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[158]    0.0    0.00    0.00       3         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [158]
                0.00    0.00       3/3           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [159]
-----------------------------------------------
                0.00    0.00       3/3           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [158]
[159]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [159]
                0.00    0.00       3/9           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [104]
                0.00    0.00       3/3           std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [161]
-----------------------------------------------
                0.00    0.00       3/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [163]
[160]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [160]
-----------------------------------------------
                0.00    0.00       3/3           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [159]
[161]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [161]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[162]    0.0    0.00    0.00       3         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [162]
                0.00    0.00       6/6           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [115]
                0.00    0.00       3/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [163]
-----------------------------------------------
                0.00    0.00       3/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [162]
[163]    0.0    0.00    0.00       3         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [163]
                0.00    0.00       6/9           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [104]
                0.00    0.00       3/3           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [160]
-----------------------------------------------
                0.00    0.00       1/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
                0.00    0.00       2/3           main [6]
[164]    0.0    0.00    0.00       3         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [164]
                0.00    0.00       3/15          std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [63]
                0.00    0.00       3/15          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [67]
                0.00    0.00       3/4           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [148]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[165]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::vector() [165]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [156]
-----------------------------------------------
                0.00    0.00       3/3           kosaraju(int, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >&) [207]
[166]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::~vector() [166]
                0.00    0.00       3/13          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [157]
                0.00    0.00       3/3           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [168]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [168]
[167]    0.0    0.00    0.00       3         void std::_Destroy<int*>(int*, int*) [167]
                0.00    0.00       3/3           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [152]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::~vector() [166]
[168]    0.0    0.00    0.00       3         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [168]
                0.00    0.00       3/3           void std::_Destroy<int*>(int*, int*) [167]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int*>::allocator<int>(std::allocator<int> const&) [176]
[169]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int*>::new_allocator() [169]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int*>::~allocator() [177]
[170]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int*>::~new_allocator() [170]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::deallocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, std::vector<bool, std::allocator<bool> >*, unsigned long) [191]
[171]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long) [171]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::allocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, unsigned long) [192]
