Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      10/16          std::vector<int, std::allocator<int> >::_S_use_relocate() [240]
[38]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [38]
-----------------------------------------------
                                   1             std::allocator<unsigned long>::~allocator() <cycle 3> [105]
                0.00    0.00      15/296         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [43]
[39]     0.0    0.00    0.00      16         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() <cycle 3> [39]
                                   1             std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
-----------------------------------------------
                                  16             std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
[40]     0.0    0.00    0.00      16         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) <cycle 3> [40]
                                   6             std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() <cycle 3> [28]
                                   4             std::stack<int, std::deque<int, std::allocator<int> > >::empty() const <cycle 3> [79]
-----------------------------------------------
                0.00    0.00      15/15          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) <cycle 3> [24]
[41]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [41]
-----------------------------------------------
                                   1             std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 3> [126]
                                   2             std::deque<int, std::allocator<int> >::deque() <cycle 3> [88]
                                  10             std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
                0.00    0.00       2/296         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [94]
[42]     0.0    0.00    0.00      15         std::vector<bool, std::allocator<bool> >::size() const <cycle 3> [42]
                                   4             std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
-----------------------------------------------
                0.00    0.00      15/15          __gnu_cxx::new_allocator<bool>::~new_allocator() [158]
[43]     0.0    0.00    0.00      15         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [43]
                0.00    0.00      15/296         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() <cycle 3> [39]
-----------------------------------------------
                0.00    0.00       5/15          std::vector<int, std::allocator<int> >::max_size() const [178]
                0.00    0.00      10/15          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [162]
[44]     0.0    0.00    0.00      15         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [44]
                0.00    0.00      15/296         std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
-----------------------------------------------
                0.00    0.00      15/15          std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [208]
[45]     0.0    0.00    0.00      15         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [45]
-----------------------------------------------
                0.00    0.00       5/15          std::allocator<std::vector<int, std::allocator<int> > >::allocator() [182]
                0.00    0.00      10/15          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [60]
[46]     0.0    0.00    0.00      15         std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [46]
-----------------------------------------------
                                  10             std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const <cycle 3> [12]
                0.00    0.00       5/296         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [84]
[47]     0.0    0.00    0.00      15         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) <cycle 3> [47]
                                  15             std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
-----------------------------------------------
                                  13             std::__deque_buf_size(unsigned long) <cycle 3> [55]
                0.00    0.00       1/296         main [9]
[48]     0.0    0.00    0.00      14         std::vector<int, std::allocator<int> >::end() <cycle 3> [48]
                                   1             void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
-----------------------------------------------
                                  13             std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const <cycle 3> [51]
[49]     0.0    0.00    0.00      13         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() <cycle 3> [49]
                                  13             std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 3> [31]
                                  13             void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
-----------------------------------------------
                                  13             std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 3> [31]
[50]     0.0    0.00    0.00      13         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) <cycle 3> [50]
                                  26             void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
                                  13             std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) <cycle 3> [31]
-----------------------------------------------
                                  12             std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() <cycle 3> [28]
                0.00    0.00       1/296         main [9]
[51]     0.0    0.00    0.00      13         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const <cycle 3> [51]
                                  13             __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() <cycle 3> [49]
-----------------------------------------------
                                   1             std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 3> [126]
                                   4             std::_Deque_iterator<int, int&, int*>::_Deque_iterator() <cycle 3> [86]
                0.00    0.00       3/296         kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
                0.00    0.00       5/296         std::deque<int, std::allocator<int> >::begin() [87]
[52]     0.0    0.00    0.00      13         std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
                0.00    0.00       7/7           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [67]
                                   5             std::deque<int, std::allocator<int> >::deque() <cycle 3> [88]
                                   1             std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 3> [126]
-----------------------------------------------
                0.00    0.00      13/13          main [9]
[53]     0.0    0.00    0.00      13         std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [53]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::back() [136]
-----------------------------------------------
                                   1             std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
                                   1             std::_Deque_base<int, std::allocator<int> >::~_Deque_base() <cycle 3> [126]
                0.00    0.00       2/296         std::deque<int, std::allocator<int> >::end() [135]
                0.00    0.00       5/296         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [85]
                0.00    0.00       5/296         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [233]
[54]     0.0    0.00    0.00      13+1       std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
                0.00    0.00       1/6           std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [74]
                                   3             std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) <cycle 3> [25]
                                   1             std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
-----------------------------------------------
                                  13             std::__deque_buf_size(unsigned long) <cycle 3> [55]
                                  12             std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) <cycle 3> [24]
                0.00    0.00       1/296         kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[55]     0.0    0.00    0.00      13+13      std::__deque_buf_size(unsigned long) <cycle 3> [55]
                                  13             std::vector<int, std::allocator<int> >::end() <cycle 3> [48]
                                  13             std::__deque_buf_size(unsigned long) <cycle 3> [55]
-----------------------------------------------
                0.00    0.00       5/11          dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [116]
                0.00    0.00       6/11          kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[56]     0.0    0.00    0.00      11         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [56]
                0.00    0.00       5/296         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) <cycle 3> [17]
                0.00    0.00       1/296         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
[57]     0.0    0.00    0.00      10         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [57]
-----------------------------------------------
                0.00    0.00       5/10          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [202]
                0.00    0.00       5/10          __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [156]
[58]     0.0    0.00    0.00      10         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [58]
                0.00    0.00       5/296         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const <cycle 3> [12]
                0.00    0.00       5/67          std::_Bit_iterator_base::_M_incr(long) [14]
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::cbegin() const [103]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [199]
[59]     0.0    0.00    0.00      10         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [59]
                0.00    0.00       6/296         std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 3> [11]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
                0.00    0.00       5/10          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [200]
[60]     0.0    0.00    0.00      10         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [60]
                0.00    0.00      10/15          std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [46]
-----------------------------------------------
                                   4             std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [61]
                0.00    0.00       9/9           std::vector<bool, std::allocator<bool> >::cbegin() const [103]
[61]     0.0    0.00    0.00       9+4       std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [61]
                0.00    0.00       4/296         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) <cycle 3> [22]
                                   4             std::_Deque_iterator<int, int&, int*>::difference_type std::operator-<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [61]
-----------------------------------------------
                0.00    0.00       3/8           main [9]
                0.00    0.00       5/8           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
[62]     0.0    0.00    0.00       8         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [62]
-----------------------------------------------
                                   6             std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) <cycle 2> [71]
                0.00    0.00       2/6           std::vector<int, std::allocator<int> >::push_back(int const&) [114]
[63]     0.0    0.00    0.00       8         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 2> [63]
                0.00    0.00       2/4           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [92]
                0.00    0.00       2/2           unsigned long* std::__addressof<unsigned long>(unsigned long&) [115]
                                   2             std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) <cycle 2> [71]
-----------------------------------------------
                0.00    0.00       3/8           main [9]
                0.00    0.00       5/8           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [182]
[64]     0.0    0.00    0.00       8         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [64]
                0.00    0.00      16/52          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [19]
-----------------------------------------------
                0.00    0.00       8/8           main [9]
[65]     0.0    0.00    0.00       8         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [65]
                0.00    0.00      16/52          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [19]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<bool, std::allocator<bool> >::begin() [68]
                0.00    0.00       6/7           std::vector<bool, std::allocator<bool> >::_M_erase_at_end(std::_Bit_iterator) [235]
[66]     0.0    0.00    0.00       7         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [66]
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [69]
-----------------------------------------------
                0.00    0.00       7/7           std::deque<int, std::allocator<int> >::~deque() <cycle 3> [52]
[67]     0.0    0.00    0.00       7         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [67]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
[68]     0.0    0.00    0.00       7         std::vector<bool, std::allocator<bool> >::begin() [68]
                0.00    0.00       5/6           std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [70]
                0.00    0.00       1/7           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [66]
-----------------------------------------------
                0.00    0.00       6/6           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [66]
[69]     0.0    0.00    0.00       6         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [69]
-----------------------------------------------
                0.00    0.00       1/6           bool std::operator==<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [287]
                0.00    0.00       5/6           std::vector<bool, std::allocator<bool> >::begin() [68]
[70]     0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [70]
-----------------------------------------------
                                   2             std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 2> [63]
                0.00    0.00       1/6           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
                0.00    0.00       1/6           std::_Bit_reference::operator=(bool) [213]
                0.00    0.00       2/6           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
[71]     0.0    0.00    0.00       6         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) <cycle 2> [71]
                0.00    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [110]
                                   6             std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) <cycle 2> [63]
-----------------------------------------------
                                   2             std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
                0.00    0.00       2/6           std::allocator<bool>::~allocator() [183]
                0.00    0.00       4/6           std::vector<int, std::allocator<int> >::push_back(int const&) [114]
[72]     0.0    0.00    0.00       6+2       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
                0.00    0.00       2/6           std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) <cycle 2> [71]
                0.00    0.00       2/4           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [92]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [106]
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [107]
                                   2             std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [72]
-----------------------------------------------
                0.00    0.00       6/6           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[73]     0.0    0.00    0.00       6         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [73]
                0.00    0.00       5/26          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) <cycle 1> [29]
                0.00    0.00       5/296         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) <cycle 3> [17]
                0.00    0.00       1/62          std::_Bit_iterator::operator+(long) const [16]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
                0.00    0.00       5/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
[74]     0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&) [74]
-----------------------------------------------
                0.00    0.00       2/5           dfs_reverse(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [116]
                0.00    0.00       3/5           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [148]
[75]     0.0    0.00    0.00       5         dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [75]
                0.00    0.00      20/76          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [13]
                0.00    0.00      10/30          std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [27]
                0.00    0.00      10/30          std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [26]
                0.00    0.00       5/25          std::_Vector_base<int, std::allocator<int> >::_Vector_base() [32]
                0.00    0.00       5/21          std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [35]
                0.00    0.00       5/26          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) <cycle 1> [29]
                0.00    0.00       5/5           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [80]
                0.00    0.00       4/5           __do_global_dtors_aux [90]
-----------------------------------------------
                0.00    0.00       5/5           std::deque<int, std::allocator<int> >::push_back(int const&) <cycle 1> [20]
[76]     0.0    0.00    0.00       5         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [76]
                0.00    0.00       5/20          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [36]
                0.00    0.00       5/5           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [84]
-----------------------------------------------
                0.00    0.00       5/5           main [9]
[77]     0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [77]
-----------------------------------------------
                0.00    0.00       5/5           main [9]
[78]     0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [78]
-----------------------------------------------
                                   4             std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) <cycle 3> [40]
                0.00    0.00       1/296         main [9]
[79]     0.0    0.00    0.00       5         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const <cycle 3> [79]
                                   5             std::vector<bool, std::allocator<bool> >::_M_fill_assign(unsigned long, bool) <cycle 3> [30]
-----------------------------------------------
                0.00    0.00       5/5           dfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [75]
[80]     0.0    0.00    0.00       5         std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [80]
                0.00    0.00       5/21          std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [35]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
[81]     0.0    0.00    0.00       5         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [81]
                0.00    0.00      10/52          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [19]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [232]
[82]     0.0    0.00    0.00       5         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [82]
                0.00    0.00       5/296         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const <cycle 3> [12]
-----------------------------------------------
                0.00    0.00       1/5           int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [144]
                0.00    0.00       2/5           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 3> [21]
                0.00    0.00       2/5           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [18]
[83]     0.0    0.00    0.00       5         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [83]
-----------------------------------------------
                0.00    0.00       5/5           void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [76]
[84]     0.0    0.00    0.00       5         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [84]
                0.00    0.00       5/65          std::vector<int, std::allocator<int> >::size() const [15]
                0.00    0.00       5/58          std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [18]
                0.00    0.00       5/296         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) <cycle 3> [47]
-----------------------------------------------
                0.00    0.00       5/5           std::stack<int, std::deque<int, std::allocator<int> > >::pop() [229]
[85]     0.0    0.00    0.00       5         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [85]
                0.00    0.00       5/296         std::vector<bool, std::allocator<bool> >::insert(std::_Bit_const_iterator, unsigned long, bool const&) <cycle 3> [54]
-----------------------------------------------
